avg_call_duration,sms_freq,topup_freq,travel_score,complaint_count,target_offer,video_gb_usage,spend_per_gb,plan_type_Postpaid,plan_type_Prepaid
7.85,19,1,0.1478422153621614,1.0,Data Booster,7.273952371634801,14069.877242681776,False,True
8.14,16,4,0.4186203992028662,1.0,General Offer,1.5619682345622588,20816.326530612245,True,False
4.69,21,4,0.0689762400617916,0.0,Family Plan Offer,1.3327818102661857,13879.00355871886,True,False
7.5,14,4,0.2261748760499168,1.0,General Offer,2.057193589984728,15808.823529411764,True,False
8.09,18,3,0.359956398789743,0.0,General Offer,0.5905264387401328,13553.113553113551,True,False
8.12,11,6,0.1858472434584173,0.0,Streaming Partner Pack,4.6357841275258505,13544.668587896253,True,False
5.5,24,5,0.692708971532565,0.0,General Offer,0.5337408617692997,27368.421052631576,False,True
19.61,14,2,0.2107331394073844,0.0,General Offer,2.698559503209271,17753.6231884058,False,True
15.1,19,2,0.213627631157998,0.0,Retention Offer,0.4816284734994682,18137.254901960783,False,True
13.33,13,5,0.3447238762948093,2.5,Retention Offer,2.872814722277143,13243.243243243243,False,True
15.73,15,3,0.2096818984550744,0.0,General Offer,0.1633651236623837,24745.762711864405,False,True
12.89,14,1,0.3530611957980708,0.0,General Offer,1.471027914221804,19943.422913719944,False,True
21.17,12,3,0.0693191182114839,0.0,General Offer,1.3905192779675362,15196.998123827392,False,True
5.97,16,1,0.27922572267821,2.0,Retention Offer,2.903887015959875,11581.067472306144,False,True
-1.42,16,3,0.3047205346060354,1.0,General Offer,3.553622669854945,12644.889357218124,False,True
